,book_title,author,reader_review,rating,label
3861,"Les Désastreuses aventures des orphelins Baudelaire, tome 4 : Cauchemar à la scierie",Lemony Snicket,"Lemony Snickett nous transporte une fois de plus dans l'horreur désormais ordinaire des orphelins Baudelaire et du vaste bordel des tuteurs ayant leur charge. Cette fois-ci, les pauvres enfants vont atterrir dans une scierie où iuls seront exploités comme ouvriers, à dormir dans des couchettes étroites, ayant comme seuls repas des chewing-gum et comme seuls salaires... Des bons de réduction.",3.0,0
9336,Sexe et mensonges,Leïla Slimani,"Leila Slimani a mené l’enquête sur la sexualité au Maroc en rencontrant et interrogeant un certain nombre de femmes. Cette recherche n’a rien d’impudique, au contraire elle démasque une certaine forme d’hypocrisie quant aux non-dits. La condition féminine est au centre de cette analyse car cette étude va au-delà de simples problèmes de couples. La société marocaine, sa hiérarchie et sa foi se fondent sur la place de la femme et sur son rapport au corps.",4.0,1
3151,Vivre avec nos morts,Delphine Horvilleur,"LeH’ayim, « À la vie ! »",5.0,1
4071,Le monde Lego en mini,Mattia Zamboni,"Legos, O jouet idéal, pour petits, grands et vieux. Mais que faire de toutes ces briques mélangées dans boites et caisses. Un homme a eu l'idée géniale de condenser dans un livre des plans simples, pièces par pièces pour créer toutes sortes d'objets, de la pelleteuse à l'avion en passant par le bateau dans un joli petit livre.",4.5,1
2293,Noël et préjugés,Isabelle Alexis,Légère déception me concernant.,2.5,-1
5998,Layla,Colleen Hoover,"Leeds est musicien dans un groupe. Lors d'un mariage où il joue, il rencontre Layla et c'est un coup de foudre. Quelques temps plus tard, Layla est blessée, et Leeds l'emmène dans le Bed&Breakfast où ils se sont rencontrés pour sa convalescence, mais des évènements vont bousculer les certitudes de Leeds.",2.0,-1
8714,Les yeux d'Aireine,Dominique Brisson,"Lecture très surprenante voire troublante par moments mais que j’ai apprécié, je suis rentrée rapidement dans cet univers poétique et mystérieux, à la frontière du fantastique. Le style d’écriture est original. Présentation d’un monde qui devient hostile et dangereux pour les jeunes + importance du témoignage écrit pour se souvenir et pour laisser une trace aux générations suivantes. Les chapitres avec des extraits d’archives viennent remettre en question les écrits des deux protagonistes. La fin ouverte est assez frustrante, on ne sait pas qui/que croire.",3.0,0
5008,"Belgarath le sorcier, tome 1 : Les années noires",David Eddings,"Lecture très riche en noms, pays, lieux durant plus que je n'ai pas lu les autres...",4.0,1
2594,Nous,Evgueni Zamiatine,Lecture très exigeante !,2.0,-1
6242,"Les soeurs Mitford enquêtent, tome 1 : L'assassin du train ",Jessica Fellowes,"Lecture très agréable. J’ai bien aimé suivre cette enquête sur le meurtre sordide d’une infirmière à bord d’un train. L’ambiance à la Agatha Christie est là, les personnages sont attachants, même si pour moi relativement secondaires, et l’époque de traumatismes se prête parfaitement à ce roman policier de l’entre-deux guerres. Certains personnages sont en effet torturés par les souvenirs sur le Front et de nombreuses allusions sont faites en hommage aux combattants et au personnel médical. Ces détails bien présents font que selon moi ce roman ne rentre pas totalement dans le genre cosy mystery dans lequel parfois il peut être catégorisé. C’est un bon roman historique et policier. De plus, les personnages enquêtant sont principalement Louisa, domestique chez les Mitford, et Guy, policier des Chemins de Fer. Ils sont aidés de Nancy Mitford, la fille, de temps en temps mais elle n’est pas réellement l’enquêtrice à proprement parler. J’ai trouvé cela un peu dommage car c’est pourtant le nom donnée à cette saga, « Les sœurs Mitford enquêtent ».",4.0,1
5097,Les entraves de l'hiver,Djenny Bergiers,Lecture touchante sur la légende de Jack Frost que je ne connaissais absolument pas. Le début m’as vraiment plus avec Mathilde qui vient d’une famille nombreuse et qui face à ses parents dépassés s’oblige pour l’amour de sa fratrie a endossé le rôle parents de substitution. La romance entre les 2 personnages est vraiment mignonne. Mention spéciale pour la fin à laquelle je ne m’y attendais pas du tout et que j’ai trouvé très touchante.,3.5,0
6571,Le trône des sept îles,Adalyn Grace,Lecture laborieuse…,1.0,-1
2385,Lettres du père Noël,J-R-R Tolkien,Lecture idéale en cette période de Noël ! le père Noël écrit des lettres à ses enfants sur une durée de 20 ans.,5.0,1
6453,"L'écarlate, tome 2 : La nouvelle aube",Georgina Gay,Lecture encore une fois très agréable !,4.0,1
8456,Un jour viendra,Giulia Caminito,"Lecture démarrée en fanfare, ça ressemble bien à un bon Gallmeister, il y a de l'action, des secrets, un aspect politique et social. Mais au fur et à mesure le soufflé retombe et la déception n'en est que plus grande. Improbable, artificiel, tout ça pour ça... à la fin du livre. Comme s'il y avait une hésitation entre plusieurs fins possibles. 5 étoiles pour le démarrage, deux pour le reste, ça fait une moyenne de 3 ;) ?",3.0,0
4409,Fêlures,Nora Roberts,"Lecture d'une des mes auteurs favorite Nora Roberts. Que dire ses lectures sont toujours très bien écrites, les personnages sont attrayants et attachants. On y trouve tout du suspense et de la romance tout ce qui fait pour moi un très bon livre. Livre très vite lu rapidement car très prenant comme histoire. Je le conseille plus que vivement.",4.5,1
3093,Julian est une sirène,Jessica Love,Lecture commune avec Petit Bout. Nous avons été toutes les deux bluffées par les illustrations de Jessica Love (notamment le travail sur les tissus). Elles naviguent entre réalité et fantastique pour proposer une histoire où un petit garçon rêve de ressembler à une sirène.,4.0,1
5896,Adieu Lola,Simone Gélin,"Lecture agréable, bon polar qui se lit facilement. L'intrigue tourne autour de la disparition de la jeune Lola et d'un autre côté sur l'histoire d'une femme mariée avec un manipulateur. Les récits avancent pour se croiser. La psychologie des personnages aurait pu davantage être approfondie par rapport à l'enquête qui tournait un peu en rond.",4.0,1
8156,L'année où je t'ai rencontré,Cecelia Ahern,Lecture agréable sans être transcendante.,3.5,0
2473,Celle qui brûle,Paula Hawkins,Lecture addictive!,5.0,1
8596,Ippon,Jean-Hugues Oppel,"Lecture adaptée pour les pré-ados, rapide à lire et avec le suspense qu'il faut. Premier roman de Jean-Hugues Oppel pour moi et agréablement surprise. Le côté huis-clos y est sans doute pour quelque chose. Parfait pour se faire (gentiment) frissonner à Halloween !",3.0,0
2618,Sans passer par la case départ,Camilla Läckberg,"Lectrice fidèle, j’ai lu tous les ouvrages de Camilla Läckberg.",4.0,1
9432,Les fjords de Santorin,Nick Alexander,"Lecteurs, lectrices, rassurez-vous, Santorin ne s’est pas transportée en Norvège, c’est bien toujours cette île bleu-blanc-rouge (le bleu du ciel et de la mer, le blanc des maisons enduites à la chaux, le rouge de la terre volcanique) amoureusement nichée au cœur de la Mer Égée. Un drame a eu lieu en ce haut lieu du tourisme méditerranéen, que l’on découvrira au fil des 350 pages du roman de Nick Alexander. Hélas, bien loin de ""La femme du photographe"", son premier roman traduit en français, qui savait habilement distiller sa part de mystère, tout est attendu dans cette romance, que l’on aurait en d’autres temps classée dans la catégorie ""roman de gare"". Une lecture à recommander pour un trajet Paris-Marseille (ou vice versa), mais qui sera vite oubliée…",3.0,0
7016,"Macron, la révolution inachevée",Guillaume Tabard,"Lecteur du Figaro et auditeur de radio classique, Guillaume TABARD ne m’est pas inconnu. J’aime son verbe précis et ses analyses fines de la vie politique. Ces éditos et chroniques sont toujours bien sentis. Alors je me suis jeté sur son livre sans prendre le temps de lire les critiques ou la quatrième de couverture. Je me suis donc retrouvé avec cette compilation des éditos du Figaro que j’avais déjà lus et donc l’agencement ne m’a pas amené à me faire une idée plus précise de la politique du PR. Peut-être n’est-ce pas totalement la faute de l’auteur....",2.0,-1
5449,Leaving Home,Jodi Picoult,"Leaving home can be seen in different ways. Leaving home because you can’t cope with the death of your seven-year-old, leaving home because you are going to college, leaving home because you have become a piece of furniture for the rest of your family. Three very different stories. The first one is particularly touching. A couple loses their daughter and, in the days afterwards, she grows taller, taking in the size of her daughter as he becomes smaller, the size of his daughter taken away from him. The two other stories are stories for mothers, how you have to separate at one point from the child you carried for twenty years and how you need to leave to find yourself when you have catered for a family for years. Nice evening read.",3.5,0
7611,L'injuste destin du Pangolin,Jérôme Colin,"Léa et Antoine se font un plan Tinder le premier jour du confinement en Belgique et décident de rester ensemble durant cette période. On suit le compte rendu de l’épidémie dans ce pays, la mort du voisin du dessus, les peurs des uns et des autres et, finalement, une grossesse surprise pour ce couple que se connait à peine. Petite histoire banale de ce virus pas banal, histoire que nous avons tous vécu et qui manque un peu de profondeur dans ce récit.",1.0,-1
5086,Les décodeuses du numérique,Léa Castor,"Léa Castor propose des portraits illustrés de femmes de sciences. Les portraits sont courts, les illustrations sont très belles (j'aime beaucoup le rendu des crayons de couleurs) et il y a eu une volonté de présenter les métiers de manière accessible à un néophyte (ça reste pointu !). J'aime le parti pris de l'ouvrage : chaque femme présente son Jean-Pat', une occasion de sexisme ordinaire, et son sentiment par rapport à la science : sentiment de légitimité ou au contraire remise en question de ses capacités...",4.0,1
8139,Petite histoire de la voiture piégée,Mike Davis,"Le XXeme siècle est marquée par l'invention de deux armes meurtrières qui ont ""réinventé"" la façon dont les hommes font la guerre depuis les débuts de l'humanité : l'arme atomique et la voiture piégée. Mike Davis s’intéresse à la seconde qui a suscité beaucoup moins de littérature. Est-ce la réponse du ""pauvre"" aux capacités de destruction massive des superpuissances, les rendant obsolètes ?",4.5,1
6740,Le loup des Ardents,Noémie Adenis,"Le voyage est prometteur et, enroulé dans une bonne couverture au coin du feu, on se plonge avec plaisir dans cette histoire qui nous emmène dans un autre lieu, une autre époque aux autres usages.",3.5,0
8080,"Naruto, tome 17 : La puissance d'Itachi",Masashi Kishimoto,"Le volume précédent se terminait par Itachi et Kisame à la recherche de Naruto, et Sasuke prêt à en découdre avec son frère.",4.5,1
4266,Le voleur d'âmes,Jean Dardi,"Le voleur d'âmes est un thriller sombre, intense et angoissant où l'on alterne entre différents points de vue. On plonge dans les pensées les plus sombres de notre tueur, on est témoin des peurs et des derniers instants des fillettes et on suit le raisonnement de Stéphanie Derochelle tout au long de son enquête. Une immersion vraiment totale auprès des personnages !",4.0,1
480,Le miracle de Vierves,Inne Haine,"Le village de Vierves est célèbre grâce à Gérard, un cerf majestueux qui attire chaque année des touristes dans ce tout petit village, bien pauvre en distraction par ailleurs.",3.0,0
8276,Savez-vous où est rosanne ?,E. C. R LORAC,"Le vieux propriétaire d’un immeuble londonien décrépit est retrouvé assassiné dans son appartement. Qui a bien pu faire le coup ? Au fils de l’enquête de l’inspecteur Macdonald, la liste des suspects s’allonge et les projecteurs sont braqués sur les locataires atypiques du studio situé dans la cour de l’immeuble du crime. Ses occupants et leurs amis, artistes peintres, comédien, joueurs d’échec intriguent le fin limier Macdonald… Une galerie de personnages peu conventionnels, parmi lesquels certaines figures très attachantes d'un Londres désormais disparu, l’atmosphère pesante de la période de guerre, une enquête au rythme soutenu. Le tout donne un bon polar. Ni plus ni moins.",2.5,-1
